"bidder_num","price","amount","accepted","auction","coupon_yield","yield","ytm"
16,55.372973,2500,2500,"1864-06-15; Sixes of 1881",0.108356110841294,0.125425527374485,
17,55.27062,6000,6000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
18,55.27062,850,850,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
19,55.27062,500,500,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
20,55.27062,30000,30000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
21,55.27062,70000,70000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
22,55.27062,2000,2000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
23,55.27062,1000,1000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
24,55.27062,500,500,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
25,55.27062,2000,2000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
26,55.27062,2000,2000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
27,55.27062,2000,2000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
28,55.27062,500,500,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
29,55.27062,1000,1000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
30,55.27062,5000,5000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
31,55.27062,5000,5000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
32,55.27062,5000,5000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
33,55.27062,20000,20000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
34,55.27062,10000,10000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
35,53.22356,500,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
35,55.27062,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
36,55.14267875,15090,15090,"1864-06-15; Sixes of 1881",0.108808642162673,0.125944255303656,
37,55.0147375,16000,16000,"1864-06-15; Sixes of 1881",0.10906168551654,0.126233922309347,
38,54.24709,5000,5000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
38,55.27062,10000,10000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
39,54.88679625,1000,1000,"1864-06-15; Sixes of 1881",0.109315908559702,0.126524659193586,
40,54.822825625,2500,2500,"1864-06-15; Sixes of 1881",0.109443465045769,0.126670431157845,
41,54.76397265,2000,2000,"1864-06-15; Sixes of 1881",0.109561080207719,0.126804780036904,
42,54.758855,5000,5000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
43,54.758855,2000,2000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
44,54.758855,1000,1000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
45,54.758855,15000,15000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
46,54.758855,75000,75000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
47,54.758855,500,500,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
48,54.758855,1000,1000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
49,54.758855,1000,1000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
50,54.758855,750,750,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
51,54.758855,1500,1500,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
52,54.758855,250,250,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
53,54.5029725,1000,1000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
53,55.0147375,1000,1000,"1864-06-15; Sixes of 1881",0.10906168551654,0.126233922309347,
54,54.758855,1000,1000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
55,54.758855,5000,5000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
56,54.758855,200,200,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
57,54.5029725,1000,1000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
57,54.758855,3000,3000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
57,55.0147375,1000,1000,"1864-06-15; Sixes of 1881",0.10906168551654,0.126233922309347,
58,54.758855,50000,50000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
59,54.758855,25000,25000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
60,53.3566189,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.112450903443584,0.130088714972292,
60,53.87350155,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.111372007153302,0.128865970128982,
60,55.2808553,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.108536670922311,0.125632608151261,
60,55.372973,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.108356110841294,0.125425527374485,
60,55.7312085,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.107659606914858,0.124625360751966,
61,54.37503125,5000,5000,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
61,55.27062,3000,3000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
62,54.37503125,6000,6000,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
62,54.694884375,60000,60000,"1864-06-15; Sixes of 1881",0.10969947315114,0.126962786808177,
63,54.656502,1000,1000,"1864-06-15; Sixes of 1881",0.109776509298015,0.127050705432966,
64,54.24709,20000,20000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
64,54.37503125,20000,20000,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
64,54.63091375,20000,20000,"1864-06-15; Sixes of 1881",0.109827926866773,0.127109372379885,
64,54.758855,20000,20000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
64,55.0147375,20000,20000,"1864-06-15; Sixes of 1881",0.10906168551654,0.126233922309347,
65,54.24709,10000,10000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
65,54.52856075,10000,10000,"1864-06-15; Sixes of 1881",0.11003407970932,0.127344477732093,
65,54.758855,22000,22000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
66,54.24709,1000,1000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
66,54.5029725,1000,1000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
66,54.60020785,1000,1000,"1864-06-15; Sixes of 1881",0.109889691564608,0.127179830399425,
66,54.73326675,1000,1000,"1864-06-15; Sixes of 1881",0.109622545049351,0.126874966155896,
66,54.758855,1000,1000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
67,53.799295625,20000,20000,"1864-06-15; Sixes of 1881",0.111525623714892,0.12904018933065,
67,53.86326625,20000,20000,"1864-06-15; Sixes of 1881",0.111393170480076,0.128889977549294,
67,56.0382675,20000,20000,"1864-06-15; Sixes of 1881",0.10706969126053,0.1239459348275,
68,54.5643843,4000,4000,"1864-06-15; Sixes of 1881",0.109961838238867,0.127262111088525,
69,53.9912075,25000,25000,"1864-06-15; Sixes of 1881",0.111129205621119,0.128590407662275,
69,54.24709,25000,25000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
69,54.37503125,25000,25000,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
69,54.5029725,25000,25000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
69,54.63091375,25000,25000,"1864-06-15; Sixes of 1881",0.109827926866773,0.127109372379885,
69,54.758855,25000,25000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
69,54.88679625,25000,25000,"1864-06-15; Sixes of 1881",0.109315908559702,0.126524659193586,
69,55.0147375,25000,25000,"1864-06-15; Sixes of 1881",0.10906168551654,0.126233922309347,
70,54.2982665,10000,10000,"1864-06-15; Sixes of 1881",0.110500765250029,0.127876041312053,
70,54.349443,20000,20000,"1864-06-15; Sixes of 1881",0.110396715565236,0.127757606180421,
70,54.451796,10000,10000,"1864-06-15; Sixes of 1881",0.110189202941993,0.127521267905137,
70,54.5029725,10000,10000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
70,54.554149,10000,10000,"1864-06-15; Sixes of 1881",0.109982468977749,0.127285635637036,
70,54.6053255,10000,10000,"1864-06-15; Sixes of 1881",0.109879392624443,0.127168083022159,
70,54.656502,10000,10000,"1864-06-15; Sixes of 1881",0.109776509298015,0.127050705432966,
70,54.7076785,10000,10000,"1864-06-15; Sixes of 1881",0.109673818456764,0.126933502381689,
70,54.758855,10000,10000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
71,54.5132078,24000,24000,"1864-06-15; Sixes of 1881",0.11006506940507,0.127379804076515,
72,54.5029725,20000,20000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
73,54.24709,20000,20000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
73,54.5029725,20000,20000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
73,54.758855,20000,20000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
74,54.5029725,25000,25000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
75,54.5029725,5000,5000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
76,54.5029725,1000,1000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
77,54.5029725,2000,2000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
78,54.5029725,400,400,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
79,54.5029725,7000,7000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
80,54.5029725,2000,2000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
81,54.5029725,1500,1500,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
82,54.5029725,70000,70000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
83,54.24709,12500,12500,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
83,54.758855,12500,12500,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
84,54.042384,3000,3000,"1864-06-15; Sixes of 1881",0.111023969630947,0.128470896980665,
84,54.1242664,3000,3000,"1864-06-15; Sixes of 1881",0.110856005985515,0.12828005517626,
84,54.3801489,6000,6000,"1864-06-15; Sixes of 1881",0.110334379757463,0.127686630331136,
84,54.554149,3000,3000,"1864-06-15; Sixes of 1881",0.109982468977749,0.127285635637036,
84,54.6360314,3000,3000,"1864-06-15; Sixes of 1881",0.109817639500075,0.127097635496824,
84,54.8100315,3000,3000,"1864-06-15; Sixes of 1881",0.109469012073091,0.126699617951933,
84,54.81514915,3000,3000,"1864-06-15; Sixes of 1881",0.10945879183109,0.126687941936569,
84,54.8919139,1000,1000,"1864-06-15; Sixes of 1881",0.109305716884468,0.126513009083645,
85,54.37503125,500,500,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
85,54.4006195,500,500,"1864-06-15; Sixes of 1881",0.110292861646548,0.127639348544143,
85,54.43644305,500,500,"1864-06-15; Sixes of 1881",0.110220280088634,0.127556673541677,
85,54.52856075,500,500,"1864-06-15; Sixes of 1881",0.11003407970932,0.127344477732093,
85,54.554149,500,500,"1864-06-15; Sixes of 1881",0.109982468977749,0.127285635637036,
86,54.32385475,10000,10000,"1864-06-15; Sixes of 1881",0.11044871590229,0.127816801528106,
86,54.51832545,20000,20000,"1864-06-15; Sixes of 1881",0.110054737567146,0.127368026869945,
87,54.40573715,50000,50000,"1864-06-15; Sixes of 1881",0.110282487000546,0.127627532523565,
88,53.2747365,10000,10000,"1864-06-15; Sixes of 1881",0.112623738645803,0.130284636150976,
88,53.4794425,10000,10000,"1864-06-15; Sixes of 1881",0.112192642995484,0.129795740844181,
88,55.29620825,10000,10000,"1864-06-15; Sixes of 1881",0.108506535798501,0.125598056793134,
88,55.5265025,10000,10000,"1864-06-15; Sixes of 1881",0.108056508691503,0.12508160043399,
89,54.24709,10000,10000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
89,54.5029725,10000,10000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
89,55.0147375,300,300,"1864-06-15; Sixes of 1881",0.10906168551654,0.126233922309347,
90,53.735325,10000,10000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
90,53.837678,10000,10000,"1864-06-15; Sixes of 1881",0.111446114002168,0.128950028017468,
90,53.940031,10000,10000,"1864-06-15; Sixes of 1881",0.111234641300076,0.128710099385132,
90,54.144737,10000,10000,"1864-06-15; Sixes of 1881",0.110814094452061,0.128232416691373,
90,54.349443,10000,10000,"1864-06-15; Sixes of 1881",0.110396715565236,0.127757606180421,
90,54.3596783,10000,10000,"1864-06-15; Sixes of 1881",0.110375929137903,0.127733940469506,
90,54.42620775,10000,10000,"1864-06-15; Sixes of 1881",0.110241007926921,0.12758028613103,
90,54.5029725,10000,10000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
90,54.52856075,10000,10000,"1864-06-15; Sixes of 1881",0.11003407970932,0.127344477732093,
90,54.758855,25000,25000,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
90,55.0147375,10000,10000,"1864-06-15; Sixes of 1881",0.10906168551654,0.126233922309347,
91,54.37503125,500,500,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
92,54.37503125,1800,1800,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
93,54.37503125,25000,25000,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
94,54.37503125,30000,30000,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
95,54.24709,2000,2000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
95,54.37503125,2000,2000,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
95,54.5029725,2000,2000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
96,54.37503125,6000,6000,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
97,51.688265,1000,0,"1864-06-15; Sixes of 1881",0.116080506861664,0.134179297162447,
97,53.22356,1e+05,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
97,53.35150125,20000,20000,"1864-06-15; Sixes of 1881",0.112461690100988,0.130100945830522,
97,53.735325,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
97,53.799295625,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.111525623714892,0.12904018933065,
97,53.86326625,85000,85000,"1864-06-15; Sixes of 1881",0.111393170480076,0.128889977549294,
97,53.940031,2e+05,2e+05,"1864-06-15; Sixes of 1881",0.111234641300076,0.128710099385132,
97,53.9912075,110000,110000,"1864-06-15; Sixes of 1881",0.111129205621119,0.128590407662275,
97,54.24709,55000,55000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
97,54.758855,7850,7850,"1864-06-15; Sixes of 1881",0.10957131956101,0.126816473382586,
97,55.27062,210000,210000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
97,55.5265025,2e+05,2e+05,"1864-06-15; Sixes of 1881",0.108056508691503,0.12508160043399,
98,54.01679575,10000,10000,"1864-06-15; Sixes of 1881",0.111076562700408,0.128530629723427,
98,54.144737,10000,10000,"1864-06-15; Sixes of 1881",0.110814094452061,0.128232416691373,
98,54.27267825,10000,10000,"1864-06-15; Sixes of 1881",0.110552863677775,0.127935325594849,
98,54.4006195,10000,10000,"1864-06-15; Sixes of 1881",0.110292861646548,0.127639348544143,
98,54.52856075,10000,10000,"1864-06-15; Sixes of 1881",0.11003407970932,0.127344477732093,
98,54.656502,10000,10000,"1864-06-15; Sixes of 1881",0.109776509298015,0.127050705432966,
99,54.01679575,1000,1000,"1864-06-15; Sixes of 1881",0.111076562700408,0.128530629723427,
99,54.144737,2000,2000,"1864-06-15; Sixes of 1881",0.110814094452061,0.128232416691373,
99,54.656502,2000,2000,"1864-06-15; Sixes of 1881",0.109776509298015,0.127050705432966,
100,54.24709,5000,5000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
100,54.2982665,5000,5000,"1864-06-15; Sixes of 1881",0.110500765250029,0.127876041312053,
100,54.349443,5000,5000,"1864-06-15; Sixes of 1881",0.110396715565236,0.127757606180421,
100,54.37503125,5000,5000,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
101,53.735325,10000,10000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
101,54.06797225,10000,10000,"1864-06-15; Sixes of 1881",0.11097142634196,0.128411209369932,
101,54.17032525,10000,10000,"1864-06-15; Sixes of 1881",0.110761749579859,0.128172908970895,
101,54.24709,10000,10000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
101,54.37503125,25000,25000,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
101,54.47738425,25000,25000,"1864-06-15; Sixes of 1881",0.110137446623091,0.127462293804532,
101,54.63091375,10000,10000,"1864-06-15; Sixes of 1881",0.109827926866773,0.127109372379885,
102,54.2982665,25000,25000,"1864-06-15; Sixes of 1881",0.110500765250029,0.127876041312053,
103,54.2061488,55000,55000,"1864-06-15; Sixes of 1881",0.11068854978312,0.128089673435186,
103,54.35456065,58000,58000,"1864-06-15; Sixes of 1881",0.110386321373016,0.127745772437737,
104,53.60738375,25000,25000,"1864-06-15; Sixes of 1881",0.111924880124373,0.129492544252209,
104,53.735325,65600,65600,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
104,53.86326625,25000,25000,"1864-06-15; Sixes of 1881",0.111393170480076,0.128889977549294,
104,53.9912075,85000,85000,"1864-06-15; Sixes of 1881",0.111129205621119,0.128590407662275,
104,54.37503125,15000,15000,"1864-06-15; Sixes of 1881",0.110344764169676,0.127698455206542,
104,54.5029725,60000,60000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
104,55.27062,71000,71000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
105,54.01679575,50000,50000,"1864-06-15; Sixes of 1881",0.111076562700408,0.128530629723427,
105,54.24709,50000,50000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
105,54.5029725,50000,50000,"1864-06-15; Sixes of 1881",0.110085738901672,0.127403363767409,
106,54.11914875,5000,5000,"1864-06-15; Sixes of 1881",0.11086648882296,0.128291969289005,
106,54.24709,50000,50000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
106,54.32385475,12000,12000,"1864-06-15; Sixes of 1881",0.11044871590229,0.127816801528106,
107,54.24709,700,700,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
108,54.24709,1000,1000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
109,54.24709,30000,30000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
110,54.24709,600,600,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
111,54.24709,5000,5000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
112,54.24709,4000,4000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
113,54.24709,5000,5000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
114,54.24709,500,500,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
115,54.24709,3000,3000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
116,54.24709,500,500,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
117,54.24709,3000,3000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
118,54.24709,2500,2500,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
119,54.24709,1200,1200,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
120,54.24709,1000,1000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
121,54.24709,56000,56000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
122,54.24709,20000,20000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
123,54.24709,15000,15000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
124,54.24709,25000,25000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
125,54.24709,30000,30000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
126,54.24709,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
127,54.24709,200,200,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
128,54.24709,500,500,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
129,54.24709,150,150,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
130,54.24709,1000,1000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
131,54.24709,1050,1050,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
132,54.24709,5000,5000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
133,54.24709,10000,10000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
134,54.24709,20000,20000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
135,54.24709,5000,5000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
136,54.24709,1000,1000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
