"bond","date","issue","url","value","notes"
"fives_1874","1864-06-11","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",102,
"gold_high","1864-06-11","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",198.625,
"gold_low","1864-06-11","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",198.25,
"oneyr_new","1864-06-11","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",97.875,
"oneyr_old","1864-06-11","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",,
"seven_thirties","1864-06-11","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",108.5,
"sixes_1881_coup","1864-06-11","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",113,
"sixes_1881_reg","1864-06-11","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",108,
"fives_1874","1864-06-18","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",102,
"gold_high","1864-06-18","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",196,
"gold_low","1864-06-18","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",195.25,
"oneyr_new","1864-06-18","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",97,
"oneyr_old","1864-06-18","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",,
"seven_thirties","1864-06-18","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",107,
"sixes_1881_coup","1864-06-18","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",112,
"sixes_1881_reg","1864-06-18","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",107,
"fives_1874","1864-06-25","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",102,
"gold_high","1864-06-25","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",216,
"gold_low","1864-06-25","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",212,
"oneyr_new","1864-06-25","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",96.5,
"oneyr_old","1864-06-25","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",,
"seven_thirties","1864-06-25","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",106.5,
"sixes_1881_coup","1864-06-25","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",112,
"sixes_1881_reg","1864-06-25","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=102%2C753%2C796%2C128&edge=0",104.5,
"fives_1874","1864-07-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",102,
"gold_high","1864-07-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",240,
"gold_low","1864-07-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",235,
"oneyr_new","1864-07-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",94,
"oneyr_old","1864-07-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",,
"seven_thirties","1864-07-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",105.5,
"sixes_1881_coup","1864-07-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",111,
"sixes_1881_reg","1864-07-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",104.5,
"fives_1874","1864-07-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",102,
"gold_high","1864-07-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",267,
"gold_low","1864-07-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",266.5,
"oneyr_new","1864-07-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",94,
"oneyr_old","1864-07-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",,
"seven_thirties","1864-07-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",105,
"sixes_1881_coup","1864-07-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",104,
"sixes_1881_reg","1864-07-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",104,
"fives_1874","1864-07-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",102,
"gold_high","1864-07-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",285,
"gold_low","1864-07-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",244,
"oneyr_new","1864-07-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",94.25,
"oneyr_old","1864-07-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",,
"seven_thirties","1864-07-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",103.5,
"sixes_1881_coup","1864-07-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",102.75,
"sixes_1881_reg","1864-07-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",102.75,
"fives_1874","1864-07-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",102,
"gold_high","1864-07-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",268,
"gold_low","1864-07-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",250,
"oneyr_new","1864-07-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",92.5,
"oneyr_old","1864-07-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",,
"seven_thirties","1864-07-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",103.5,
"sixes_1881_coup","1864-07-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",102.5,
"sixes_1881_reg","1864-07-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",102.5,
"fives_1874","1864-07-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",93,
"gold_high","1864-07-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",251.5,
"gold_low","1864-07-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",251,
"oneyr_new","1864-07-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",95.25,
"oneyr_old","1864-07-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",,
"seven_thirties","1864-07-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",107.75,
"sixes_1881_coup","1864-07-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",107,
"sixes_1881_reg","1864-07-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=107%2C845%2C782%2C143&edge=0",107,
"fives_1874","1864-08-06","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",99,
"gold_high","1864-08-06","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",260.5,
"gold_low","1864-08-06","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",260,
"oneyr_new","1864-08-06","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",94.25,
"oneyr_old","1864-08-06","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",,
"seven_thirties","1864-08-06","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",107.5,
"sixes_1881_coup","1864-08-06","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",105.25,
"sixes_1881_reg","1864-08-06","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",106.25,
"fives_1874","1864-08-13","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",100,
"gold_high","1864-08-13","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",256,
"gold_low","1864-08-13","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",256.5,
"oneyr_new","1864-08-13","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",95,
"oneyr_old","1864-08-13","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",,
"seven_thirties","1864-08-13","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",108,
"sixes_1881_coup","1864-08-13","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",107,
"sixes_1881_reg","1864-08-13","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",106.75,
"fives_1874","1864-08-20","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",100,
"gold_high","1864-08-20","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",257.5,
"gold_low","1864-08-20","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",257.25,
"oneyr_new","1864-08-20","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",94.875,
"oneyr_old","1864-08-20","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",,
"seven_thirties","1864-08-20","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",110,
"sixes_1881_coup","1864-08-20","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",108.5,
"sixes_1881_reg","1864-08-20","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",108.25,
"fives_1874","1864-08-27","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",100,
"gold_high","1864-08-27","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",255,
"gold_low","1864-08-27","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",254,
"oneyr_new","1864-08-27","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",95,
"oneyr_old","1864-08-27","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",,
"seven_thirties","1864-08-27","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",111.25,
"sixes_1881_coup","1864-08-27","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",109.75,
"sixes_1881_reg","1864-08-27","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=119%2C942%2C771%2C130&edge=0",109.75,
"fives_1874","1864-09-03","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=104%2C1026%2C791%2C127&edge=0",100,
"gold_high","1864-09-03","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=104%2C1026%2C791%2C127&edge=0",254.5,
"gold_low","1864-09-03","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=104%2C1026%2C791%2C127&edge=0",254,
"oneyr_new","1864-09-03","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=104%2C1026%2C791%2C127&edge=0",93.375,
"oneyr_old","1864-09-03","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=104%2C1026%2C791%2C127&edge=0",,
"seven_thirties","1864-09-03","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=104%2C1026%2C791%2C127&edge=0",111,
"sixes_1881_coup","1864-09-03","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=104%2C1026%2C791%2C127&edge=0",107,
"sixes_1881_reg","1864-09-03","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=104%2C1026%2C791%2C127&edge=0",107,
"fives_1874","1864-09-10","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=104%2C1026%2C791%2C127&edge=0",100,
"gold_high","1864-09-10","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63&img=1&zoom=3&hl=en&sig=ACfU3U0N01qx6IVv88P0qVzBubEr2qZYfA&ci=104%2C1026%2C791%2C127&edge=0",233,
